Model,Checkpoint,Task,Metric,Run 1,Run 2,Run 3,Average,Percentage,olmo-params,Flops
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,bbh_adv,correlation,0.3895464848803358,,,0.3895464848803358,1.0,32,7.049254841255837
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,bbh_adv,correlation,0.2313563405111371,,,0.2313563405111371,0.17,13,4.194189897191817
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,bbh_adv,correlation,0.2301388450594216,,,0.2301388450594216,0.1,32,4.746669748261791
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,bbh_adv,correlation,0.3495369989862169,,,0.3495369989862169,0.05,7,2.1282317058492684
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,bbh_adv,correlation,0.1571896294828332,,,0.1571896294828332,0.3,13,4.762173934797756
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,bbh_adv,correlation,0.2404304997382014,,,0.2404304997382014,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,bbh_adv,correlation,0.1613275707051699,,,0.1613275707051699,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,bbh_adv,correlation,0.2761710604280435,,,0.2761710604280435,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,bbh_adv,correlation,0.0897498707925477,,,0.0897498707925477,0.02,7,1.2119409739751128
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,bbh_adv,correlation,0.3269816782943342,,,0.3269816782943342,0.89,32,6.932721024999885
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,bbh_adv,correlation,0.2576758215015653,,,0.2576758215015653,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,bbh_adv,correlation,0.2113039129420385,,,0.2113039129420385,0.6,13,5.455321115357702
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,bbh_adv,correlation,0.390395558695883,,,0.390395558695883,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,bbh_adv,correlation,0.2806607334880612,,,0.2806607334880612,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,bbh_adv,correlation,0.236338288304411,,,0.236338288304411,0.08,7,2.5982353350950036
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,bbh_adv,correlation,0.3099272127107279,,,0.3099272127107279,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,bbh_adv,correlation,0.2358693272749166,,,0.2358693272749166,0.3,7,3.919991175077323
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,bbh_adv,correlation,0.2589111020704041,,,0.2589111020704041,0.4,13,5.049856007249537
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,bbh_adv,correlation,0.1542486258785251,,,0.1542486258785251,0.07,7,2.464703942470481
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,bbh_adv,correlation,0.2382149441301939,,,0.2382149441301939,0.7000000000000001,32,6.6925798973171045
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,bbh_adv,correlation,0.1946038519952235,,,0.1946038519952235,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,bbh_adv,correlation,0.2644571606419917,,,0.2644571606419917,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,bbh_adv,correlation,0.2808567759438971,,,0.2808567759438971,1.0,13,5.966146739123692
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,bbh_adv,correlation,0.2136983050277653,,,0.2136983050277653,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,bbh_adv,correlation,0.2173418543371114,,,0.2173418543371114,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,bbh_adv,correlation,0.3074849823367563,,,0.3074849823367563,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,bbh_adv,correlation,0.210742867411749,,,0.210742867411749,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,bbh_adv,correlation,0.3163027669815997,,,0.3163027669815997,0.04,7,1.9050881545350582
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,bbh_adv,correlation,0.2286132069698781,,,0.2286132069698781,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,bbh_adv,correlation,0.2495501955273495,,,0.2495501955273495,0.4,7,4.2076732475291045
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,bbh_adv,correlation,0.3248970860364772,,,0.3248970860364772,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,bbh_adv,correlation,0.2702912863606689,,,0.2702912863606689,0.09,32,4.641309232603964
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,bbh_adv,accurate_impl_reflection,0.0113653816618031,,,0.0113653816618031,0.29,32,5.811380485254219
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,bbh_adv,accurate_impl_reflection,0.01121179542313,,,0.01121179542313,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,bbh_adv,accurate_impl_reflection,0.0224235908462601,,,0.0224235908462601,0.6,7,4.613138355637268
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,bbh_adv,accurate_impl_reflection,0.0130548302872062,,,0.0130548302872062,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,bbh_adv,accurate_impl_reflection,0.0339425587467362,,,0.0339425587467362,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,bbh_adv,accurate_impl_reflection,0.0078328981723237,,,0.0078328981723237,0.5,32,6.3561076606958915
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,bbh_adv,accurate_impl_reflection,0.0035324834894793,,,0.0035324834894793,0.06,7,2.3105532626432224
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,bbh_adv,accurate_impl_reflection,0.0161265550606665,,,0.0161265550606665,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,bbh_adv,accurate_impl_reflection,0.0188911073567808,,,0.0188911073567808,1.0,32,7.049254841255837
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,bbh_adv,accurate_impl_reflection,0.0035324834894793,,,0.0035324834894793,0.17,13,4.194189897191817
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,bbh_adv,accurate_impl_reflection,0.0099831055137459,,,0.0099831055137459,0.1,32,4.746669748261791
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,bbh_adv,accurate_impl_reflection,0.0078328981723237,,,0.0078328981723237,0.05,7,2.1282317058492684
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,bbh_adv,accurate_impl_reflection,0.0084472431270158,,,0.0084472431270158,0.3,13,4.762173934797756
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,bbh_adv,accurate_impl_reflection,0.0155122101059745,,,0.0155122101059745,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,bbh_adv,accurate_impl_reflection,0.0195054523114728,,,0.0195054523114728,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,bbh_adv,accurate_impl_reflection,0.0132084165258792,,,0.0132084165258792,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,bbh_adv,accurate_impl_reflection,0.0019966211027491,,,0.0019966211027491,0.02,7,1.2119409739751128
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,bbh_adv,accurate_impl_reflection,0.0043004146828444,,,0.0043004146828444,0.89,32,6.932721024999885
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,bbh_adv,accurate_impl_reflection,0.0182767624020887,,,0.0182767624020887,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,bbh_adv,accurate_impl_reflection,0.0021502073414222,,,0.0021502073414222,0.6,13,5.455321115357702
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,bbh_adv,accurate_impl_reflection,0.0121333128551681,,,0.0121333128551681,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,bbh_adv,accurate_impl_reflection,0.0058362770695745,,,0.0058362770695745,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,bbh_adv,accurate_impl_reflection,0.0052219321148825,,,0.0052219321148825,0.08,7,2.5982353350950036
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,bbh_adv,accurate_impl_reflection,0.0172016587313776,,,0.0172016587313776,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,bbh_adv,accurate_impl_reflection,0.0035324834894793,,,0.0035324834894793,0.3,7,3.919991175077323
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,bbh_adv,accurate_impl_reflection,0.0098295192750729,,,0.0098295192750729,0.4,13,5.049856007249537
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,bbh_adv,accurate_impl_reflection,0.0064506220242666,,,0.0064506220242666,0.07,7,2.464703942470481
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,bbh_adv,accurate_impl_reflection,0.0247273844263553,,,0.0247273844263553,0.7000000000000001,32,6.6925798973171045
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,bbh_adv,accurate_impl_reflection,0.0188911073567808,,,0.0188911073567808,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,bbh_adv,accurate_impl_reflection,0.0281062816771617,,,0.0281062816771617,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,bbh_adv,accurate_impl_reflection,0.0102902779910919,,,0.0102902779910919,1.0,13,5.966146739123692
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,bbh_adv,accurate_impl_reflection,0.0099831055137459,,,0.0099831055137459,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,bbh_adv,accurate_impl_reflection,0.0239594532329903,,,0.0239594532329903,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,bbh_adv,accurate_impl_reflection,0.0129012440485332,,,0.0129012440485332,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,bbh_adv,accurate_impl_reflection,0.0073721394563047,,,0.0073721394563047,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,bbh_adv,accurate_impl_reflection,0.0064506220242666,,,0.0064506220242666,0.04,7,1.9050881545350582
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,bbh_adv,accurate_impl_reflection,0.0118261403778221,,,0.0118261403778221,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,bbh_adv,accurate_impl_reflection,0.0062970357855936,,,0.0062970357855936,0.4,7,4.2076732475291045
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,bbh_adv,accurate_impl_reflection,0.0234986945169712,,,0.0234986945169712,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,bbh_adv,accurate_impl_reflection,0.0098295192750729,,,0.0098295192750729,0.09,32,4.641309232603964
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,bbh_adv,accurate_expl_reflection,0.0460758716019044,,,0.0460758716019044,0.29,32,5.811380485254219
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,bbh_adv,accurate_expl_reflection,0.0078328981723237,,,0.0078328981723237,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,bbh_adv,accurate_expl_reflection,0.0336353862693902,,,0.0336353862693902,0.6,7,4.613138355637268
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,bbh_adv,accurate_expl_reflection,0.0958378129319613,,,0.0958378129319613,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,bbh_adv,accurate_expl_reflection,0.0821686376900629,,,0.0821686376900629,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,bbh_adv,accurate_expl_reflection,0.0569804945476885,,,0.0569804945476885,0.5,32,6.3561076606958915
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,bbh_adv,accurate_expl_reflection,0.0093687605590539,,,0.0093687605590539,0.06,7,2.3105532626432224
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,bbh_adv,accurate_expl_reflection,0.0738749808017201,,,0.0738749808017201,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,bbh_adv,accurate_expl_reflection,0.1377668560896943,,,0.1377668560896943,1.0,32,7.049254841255837
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,bbh_adv,accurate_expl_reflection,0.0158193825833205,,,0.0158193825833205,0.17,13,4.194189897191817
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,bbh_adv,accurate_expl_reflection,0.031792351405314,,,0.031792351405314,0.1,32,4.746669748261791
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,bbh_adv,accurate_expl_reflection,0.0396252495776378,,,0.0396252495776378,0.05,7,2.1282317058492684
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,bbh_adv,accurate_expl_reflection,0.0302564890185839,,,0.0302564890185839,0.3,13,4.762173934797756
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,bbh_adv,accurate_expl_reflection,0.0574412532637075,,,0.0574412532637075,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,bbh_adv,accurate_expl_reflection,0.021348487175549,,,0.021348487175549,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,bbh_adv,accurate_expl_reflection,0.0267240055291045,,,0.0267240055291045,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,bbh_adv,accurate_expl_reflection,0.0021502073414222,,,0.0021502073414222,0.02,7,1.2119409739751128
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,bbh_adv,accurate_expl_reflection,0.0628167716172631,,,0.0628167716172631,0.89,32,6.932721024999885
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,bbh_adv,accurate_expl_reflection,0.0648133927200122,,,0.0648133927200122,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,bbh_adv,accurate_expl_reflection,0.0267240055291045,,,0.0267240055291045,0.6,13,5.455321115357702
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,bbh_adv,accurate_expl_reflection,0.0592842881277837,,,0.0592842881277837,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,bbh_adv,accurate_expl_reflection,0.0202733835048379,,,0.0202733835048379,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,bbh_adv,accurate_expl_reflection,0.0185839348794348,,,0.0185839348794348,0.08,7,2.5982353350950036
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,bbh_adv,accurate_expl_reflection,0.061895254185225,,,0.061895254185225,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,bbh_adv,accurate_expl_reflection,0.020734142220857,,,0.020734142220857,0.3,7,3.919991175077323
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,bbh_adv,accurate_expl_reflection,0.0425433881124251,,,0.0425433881124251,0.4,13,5.049856007249537
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,bbh_adv,accurate_expl_reflection,0.0116725541391491,,,0.0116725541391491,0.07,7,2.464703942470481
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,bbh_adv,accurate_expl_reflection,0.0812471202580248,,,0.0812471202580248,0.7000000000000001,32,6.6925798973171045
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,bbh_adv,accurate_expl_reflection,0.0486868376593457,,,0.0486868376593457,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,bbh_adv,accurate_expl_reflection,0.0532944248195361,,,0.0532944248195361,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,bbh_adv,accurate_expl_reflection,0.0731070496083551,,,0.0731070496083551,1.0,13,5.966146739123692
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,bbh_adv,accurate_expl_reflection,0.0190446935954538,,,0.0190446935954538,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,bbh_adv,accurate_expl_reflection,0.0219628321302411,,,0.0219628321302411,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,bbh_adv,accurate_expl_reflection,0.0383965596682537,,,0.0383965596682537,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,bbh_adv,accurate_expl_reflection,0.0142835201965903,,,0.0142835201965903,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,bbh_adv,accurate_expl_reflection,0.0250345569037014,,,0.0250345569037014,0.04,7,1.9050881545350582
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,bbh_adv,accurate_expl_reflection,0.0433113193057902,,,0.0433113193057902,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,bbh_adv,accurate_expl_reflection,0.0274919367224696,,,0.0274919367224696,0.4,7,4.2076732475291045
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,bbh_adv,accurate_expl_reflection,0.0681922899708186,,,0.0681922899708186,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,bbh_adv,accurate_expl_reflection,0.0344033174627553,,,0.0344033174627553,0.09,32,4.641309232603964
